trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
122,right,2026-01-03 14:48:00.218093,2026-01-08 08:32:52.609480,2026-01-03 14:48:00.865870,-409491.743611,hit,551.0,410043.39138719445,551.6477765829768
123,left,2026-01-03 14:48:07.218093,2026-01-08 08:32:52.607643,2026-01-03 14:48:07.753867,-409484.853777,hit,558.0,410043.38955045986,558.5357739579631
124,left,2026-01-03 14:48:12.218093,2026-01-08 08:32:52.608392,2026-01-03 14:48:12.789064,-409479.819328,hit,563.0,410043.39029875916,563.570971249952
125,right,2026-01-03 14:48:17.218093,2026-01-08 08:32:52.609639,2026-01-03 14:48:17.748008,-409474.861631,hit,568.0,410043.39154592465,568.5299147499609
126,left,2026-01-03 14:48:19.218093,2026-01-08 08:32:52.606555,2026-01-03 14:48:19.901963,-409472.704592,hit,570.0,410043.38846202457,570.683869832952
127,right,2026-01-03 14:48:23.218093,2026-01-08 08:32:52.606192,2026-01-03 14:48:23.756363,-409468.849829,hit,574.0,410043.3880992127,574.5382703749929
128,right,2026-01-03 14:48:25.218093,2026-01-08 08:32:52.608437,2026-01-03 14:48:25.928040,-409466.680397,hit,576.0,410043.3903441106,576.7099469999666
129,left,2026-01-03 14:48:27.218093,2026-01-08 08:32:52.605829,2026-01-03 14:48:27.741224,-409464.864606,hit,578.0,410043.3877364009,578.5231306669884
130,right,2026-01-03 14:48:31.218093,2026-01-08 08:32:52.605467,2026-01-03 14:48:31.922042,-409460.683425,hit,582.0,410043.38737358904,582.7039490419556
131,left,2026-01-03 14:48:36.218093,2026-01-08 08:32:52.606215,2026-01-03 14:48:36.820328,-409455.785887,hit,587.0,410043.38812188833,587.6022350419662
132,left,2026-01-03 14:48:43.218093,2026-01-08 08:32:52.610183,2026-01-03 14:48:43.817601,-409448.792582,hit,594.0,410043.3920901423,594.5995081669535
133,left,2026-01-03 14:48:47.218093,2026-01-08 08:32:52.609820,2026-01-03 14:48:47.745105,-409444.864715,hit,598.0,410043.3917273307,598.527011832979
134,none,,2026-01-03 14:48:49.384806,,,false_positive,,,
134,right,2026-01-03 14:48:52.218093,2026-01-08 08:32:52.605240,2026-01-03 14:48:52.860790,-409439.744450,hit,603.0,410043.3871468318,603.6426965419669
135,right,2026-01-03 14:48:59.218093,2026-01-08 08:32:52.608732,2026-01-03 14:48:59.759900,-409432.848832,hit,610.0,410043.39063889516,610.5418070419692
136,right,2026-01-03 14:49:01.218093,2026-01-08 08:32:52.605648,2026-01-03 14:49:01.802008,-409430.803640,hit,612.0,410043.3875549951,612.5839148329687
137,left,2026-01-03 14:49:05.218093,2026-01-08 08:32:52.605285,2026-01-03 14:49:05.766317,-409426.838968,hit,616.0,410043.38719218323,616.5482245419989
138,left,2026-01-03 14:49:10.218093,2026-01-08 08:32:52.606033,2026-01-03 14:49:10.752695,-409421.853338,hit,621.0,410043.3879404825,621.5346023750026
139,left,2026-01-03 14:49:12.218093,2026-01-08 08:32:52.608754,2026-01-03 14:49:12.791911,-409419.816843,hit,623.0,410043.390661571,623.573818374949
140,right,2026-01-03 14:49:14.218093,2026-01-08 08:32:52.605671,2026-01-03 14:49:14.911515,-409417.694156,hit,625.0,410043.3875776707,625.693421541946
141,right,2026-01-03 14:49:19.218093,2026-01-08 08:32:52.606918,2026-01-03 14:49:19.994323,-409412.612594,hit,630.0,410043.3888248362,630.7762305419892
142,left,2026-01-03 14:49:26.218093,2026-01-08 08:32:52.605058,2026-01-03 14:49:26.852445,-409405.752613,hit,637.0,410043.38696542574,637.6343524169642
143,right,2026-01-03 14:49:33.218093,2026-01-08 08:32:52.608550,2026-01-03 14:49:34.003047,-409398.605503,hit,644.0,410043.39045748935,644.7849542920012
144,right,2026-01-03 14:49:37.218093,2026-01-08 08:32:52.608188,2026-01-03 14:49:37.789127,-409394.819060,hit,648.0,410043.3900946775,648.5710343329702
145,right,2026-01-03 14:49:42.218093,2026-01-08 08:32:52.608936,2026-01-03 14:49:42.845853,-409389.763082,hit,653.0,410043.3908429768,653.6277605419746
146,left,2026-01-03 14:49:49.218093,2026-01-08 08:32:52.607099,2026-01-03 14:49:49.725327,-409382.881772,hit,660.0,410043.3890062422,660.5072342079948
147,right,2026-01-03 14:49:53.218093,2026-01-08 08:32:52.606736,2026-01-03 14:49:53.930910,-409378.675826,hit,664.0,410043.3886434304,664.7128169579664
